instance,optimum
XML100_2112_11,19664
XML100_2112_12,19746
XML100_2112_13,19984
XML100_2112_14,15995
XML100_2112_15,17738
XML100_2112_16,15269
XML100_2112_17,20222
XML100_2112_18,20628
XML100_2112_19,15941
XML100_2112_20,19261
XML100_2112_21,20893
XML100_2112_22,17978
XML100_2112_23,19490
XML100_2112_24,17169
XML100_2112_25,15855
XML100_2112_26,16383
XML100_2112_27,15732
XML100_2113_01,12113
XML100_2113_02,13633
XML100_2113_03,12459
XML100_2113_04,13776
XML100_2113_05,13932
XML100_2113_06,13939
XML100_2113_07,13861
XML100_2113_08,12733
XML100_2113_09,13928
XML100_2113_10,12586
XML100_2113_11,14606
XML100_2113_12,14802
XML100_2113_13,12747
XML100_2113_14,14543
XML100_2113_15,11927
XML100_2113_16,12595
XML100_2113_17,13355
XML100_2113_18,12093
XML100_2113_19,11816
XML100_2113_20,13730
XML100_2113_21,12965
XML100_2113_22,14542
XML100_2113_23,12981
XML100_2113_24,13860
XML100_2113_25,13503
XML100_2113_26,13082
XML100_2113_27,13850
XML100_2114_01,11257
XML100_2114_02,10948
XML100_2114_03,11050
XML100_2114_04,10562
XML100_2114_05,11621
XML100_2114_06,10332
XML100_2114_07,9695
XML100_2114_08,10868
XML100_2114_09,10602
XML100_2114_10,10994
XML100_2114_11,11190
XML100_2114_12,11093
XML100_2114_13,11016
XML100_2114_14,10613
XML100_2114_15,12247
XML100_2114_16,12019
XML100_2114_17,10706
XML100_2114_18,11277
XML100_2114_19,11448
XML100_2114_20,11125
XML100_2114_21,12017
XML100_2114_22,10600
XML100_2114_23,11582
XML100_2114_24,10716
XML100_2114_25,10429
XML100_2114_26,10773
XML100_2114_27,11505
XML100_2115_01,9808
XML100_2115_02,9427
XML100_2115_03,9030
XML100_2115_04,10021
XML100_2115_05,9459
XML100_2115_06,9839
XML100_2115_07,9660
XML100_2115_08,9681
XML100_2115_09,9301
XML100_2115_10,9662
XML100_2115_11,9149
XML100_2115_12,10493
XML100_2115_13,9290
XML100_2115_14,9419
XML100_2115_15,9947
XML100_2115_16,8914
XML100_2115_17,9210
XML100_2115_18,9673
XML100_2115_19,9779
XML100_2115_20,9188
XML100_2115_21,9729
XML100_2115_22,9809
XML100_2115_23,9729
XML100_2115_24,9972
XML100_2115_25,9762
XML100_2115_26,10096
XML100_2115_27,10566
XML100_2116_01,8516
XML100_2116_02,8503
XML100_2116_03,8399
XML100_2116_04,8529
XML100_2116_05,8066
XML100_2116_06,8823
XML100_2116_07,9087
XML100_2116_08,8179
XML100_2116_09,8757
XML100_2116_10,8293
XML100_2116_11,8459
XML100_2116_12,8317
XML100_2116_13,8510
XML100_2116_14,8583
XML100_2116_15,8208
XML100_2116_16,8324
XML100_2116_17,8431
XML100_2116_18,8211
XML100_2116_19,8134
XML100_2116_20,8395
XML100_2116_21,8151
XML100_2116_22,8404
XML100_2116_23,8093
XML100_2116_24,7858
XML100_2116_25,8318
XML100_2116_26,8029
XML100_2116_27,8835
XML100_2121_01,22694
XML100_2121_02,21855
XML100_2121_03,19962
XML100_2121_04,22311
XML100_2121_05,22033
XML100_2121_06,22437
XML100_2121_07,26816
XML100_2121_08,22103
XML100_2121_09,23414
XML100_2121_10,20601
XML100_2121_11,21279
XML100_2121_12,21429
XML100_2121_13,27386
XML100_2121_14,25311
XML100_2121_15,25177
XML100_2121_16,20351
XML100_2121_17,30152
XML100_2121_18,22339
XML100_2121_19,21432
XML100_2121_20,28004
XML100_2121_21,22667
XML100_2121_22,21136
XML100_2121_23,28093
XML100_2121_24,23991
XML100_2121_25,22534
XML100_2121_26,26598
XML100_2121_27,25678
XML100_2122_01,16895
XML100_2122_02,15974
XML100_2122_03,18860
XML100_2122_04,15907
XML100_2122_05,17255
XML100_2122_06,19606
XML100_2122_07,17715
XML100_2122_08,17260
XML100_2122_09,13576
XML100_2122_10,15436
XML100_2122_11,19151
XML100_2122_12,18684
XML100_2122_13,17442
XML100_2122_14,14498
XML100_2122_15,15149
XML100_2122_16,15366
XML100_2122_17,17253
XML100_2122_18,19355
XML100_2122_19,14798
XML100_2122_20,14713
XML100_2122_21,15274
XML100_2122_22,17849
XML100_2122_23,16388
XML100_2122_24,15601
XML100_2122_25,15548
XML100_2122_26,14662
XML100_2122_27,18463
XML100_2123_01,12853
XML100_2123_02,12860
XML100_2123_03,14575
XML100_2123_04,14533
XML100_2123_05,11467
XML100_2123_06,11771
XML100_2123_07,11474
XML100_2123_08,13208
XML100_2123_09,12944
XML100_2123_10,14128
XML100_2123_11,12923
XML100_2123_12,13068
XML100_2123_13,12174
XML100_2123_14,13769
XML100_2123_15,11505
XML100_2123_16,13519
XML100_2123_17,12007
XML100_2123_18,12771
XML100_2123_19,11860
XML100_2123_20,12688
XML100_2123_21,13708
XML100_2123_22,13792
XML100_2123_23,14739
XML100_2123_24,12378
XML100_2123_25,12385
XML100_2123_26,13739
XML100_2123_27,11850
XML100_2124_01,11417
XML100_2124_02,11002
XML100_2124_03,11126
XML100_2124_04,10409
XML100_2124_05,11210
XML100_2124_06,11456
XML100_2124_07,11696
XML100_2124_08,10532
XML100_2124_09,10630
XML100_2124_10,10913
XML100_2124_11,10460
XML100_2124_12,11161
XML100_2124_13,11590
XML100_2124_14,11155
XML100_2124_15,11647
XML100_2124_16,10481
XML100_2124_17,10230
XML100_2124_18,10245
XML100_2124_19,10929
XML100_2124_20,11031
XML100_2124_21,10736
XML100_2124_22,10405
XML100_2124_23,11036
XML100_2124_24,10197
XML100_2124_25,10957
XML100_2124_26,10856
XML100_2124_27,11330
XML100_2125_01,9747
XML100_2125_02,9148
XML100_2125_03,10699
XML100_2125_04,9934
XML100_2125_05,10449
XML100_2125_06,10243
XML100_2125_07,9126
XML100_2125_08,9185
XML100_2125_09,10002
XML100_2125_10,9002
XML100_2125_11,9091
XML100_2125_12,9218
XML100_2125_13,8719
XML100_2125_14,9491
XML100_2125_15,9118
XML100_2125_16,8944
XML100_2125_17,9480
XML100_2125_18,9367
XML100_2125_19,9612
XML100_2125_20,9058
XML100_2125_21,9621
XML100_2125_22,10233
XML100_2125_23,9628
XML100_2125_24,9950
XML100_2125_25,9412
XML100_2125_26,9603
XML100_2125_27,9335
XML100_2126_01,8335
XML100_2126_02,8510
XML100_2126_03,8011
XML100_2126_04,8229
XML100_2126_05,8155
XML100_2126_06,8737
XML100_2126_07,9080
XML100_2126_08,8540
XML100_2126_09,8308
XML100_2126_10,8243
XML100_2126_11,8860
XML100_2126_12,8250
XML100_2126_13,8641
XML100_2126_14,8647
XML100_2126_15,8719
XML100_2126_16,8456
XML100_2126_17,8110
XML100_2126_18,8773
XML100_2126_19,8905
XML100_2126_20,8758
XML100_2126_21,8381
XML100_2126_22,9352
XML100_2126_23,8758
XML100_2126_24,9000
XML100_2126_25,8008
XML100_2126_26,9057
XML100_2126_27,8415
XML100_2131_01,29829
XML100_2131_02,24069
XML100_2131_03,28013
XML100_2131_04,28409
XML100_2131_05,22950
XML100_2131_06,22571
XML100_2131_07,22491
XML100_2131_08,26530
XML100_2131_09,23856
XML100_2131_10,26773
XML100_2131_11,28270
XML100_2131_12,30029
XML100_2131_13,21565
XML100_2131_14,21926
XML100_2131_15,24791
XML100_2131_16,23318
XML100_2131_17,23055
XML100_2131_18,27113
XML100_2131_19,21483
XML100_2131_20,22141
XML100_2131_21,20474
XML100_2131_22,30736
XML100_2131_23,20150
XML100_2131_24,29909
XML100_2131_25,22773
XML100_2131_26,20859
XML100_2131_27,21928
XML100_2132_01,16921
XML100_2132_02,17669
XML100_2132_03,17038
XML100_2132_04,18243
XML100_2132_05,14728
XML100_2132_06,18288
XML100_2132_07,16237
XML100_2132_08,16312
XML100_2132_09,16240
XML100_2132_10,16822
XML100_2132_11,20359
XML100_2132_12,15479
XML100_2132_13,18148
XML100_2132_14,16934
XML100_2132_15,17009
XML100_2132_16,17971
XML100_2132_17,15886
XML100_2132_18,19452
XML100_2132_19,14668
XML100_2132_20,17258
XML100_2132_21,19394
XML100_2132_22,17385
XML100_2132_23,17192
XML100_2132_24,18321
XML100_2132_25,15876
XML100_2132_26,15946
XML100_2132_27,16779
XML100_2133_01,14360
XML100_2133_02,13183
XML100_2133_03,11753
XML100_2133_04,12207
XML100_2133_05,13525
XML100_2133_06,12736
XML100_2133_07,12948
XML100_2133_08,13214
XML100_2133_09,14407
XML100_2133_10,13297
XML100_2133_11,12594
XML100_2133_12,13632
XML100_2133_13,13730
XML100_2133_14,12452
XML100_2133_15,13184
XML100_2133_16,15070
XML100_2133_17,13688
XML100_2133_18,13873
XML100_2133_19,11909
XML100_2133_20,12396
XML100_2133_21,13050
XML100_2133_22,12018
XML100_2133_23,13612
XML100_2133_24,11689
XML100_2133_25,12506
XML100_2133_26,13190
XML100_2133_27,12668
XML100_2134_01,10277
XML100_2134_02,11514
XML100_2134_03,10156
XML100_2134_04,11361
XML100_2134_05,10576
XML100_2134_06,10789
XML100_2134_07,11505
XML100_2134_08,12127
XML100_2134_09,10697
XML100_2134_10,11218
XML100_2134_11,10618
XML100_2134_12,10710
XML100_2134_13,11929
XML100_2134_14,10362
XML100_2134_15,11516
XML100_2134_16,9937
XML100_2134_17,10176
XML100_2134_18,11244
XML100_2134_19,10800
XML100_2134_20,10810
XML100_2134_21,10486
XML100_2134_22,10306
XML100_2134_23,10165
XML100_2134_24,11490
XML100_2134_25,10994
XML100_2134_26,10798
XML100_2134_27,11168
XML100_2135_01,9770
XML100_2135_02,9276
XML100_2135_03,9265
XML100_2135_04,9450
XML100_2135_05,9167
XML100_2135_06,9069
XML100_2135_07,9834
XML100_2135_08,9349
XML100_2135_09,9124
XML100_2135_10,9653
XML100_2135_11,9977
XML100_2135_12,9843
XML100_2135_13,8757
XML100_2135_14,9743
XML100_2135_15,9096
XML100_2135_16,9010
XML100_2135_17,8592
XML100_2135_18,8650
XML100_2135_19,10502
XML100_2135_20,9222
XML100_2135_21,9167
XML100_2135_22,8814
XML100_2135_23,9403
XML100_2135_24,9120
XML100_2135_25,10107
XML100_2135_26,9987
XML100_2135_27,10038
XML100_2136_01,8560
XML100_2136_02,8072
XML100_2136_03,7479
XML100_2136_04,8394
XML100_2136_05,8012
XML100_2136_06,8428
XML100_2136_07,7884
XML100_2136_08,8771
XML100_2136_09,9008
XML100_2136_10,8478
XML100_2136_11,8138
XML100_2136_12,8529
XML100_2136_13,8827
XML100_2136_14,8138
XML100_2136_15,8378
XML100_2136_16,8439
XML100_2136_17,8662
XML100_2136_18,8600
XML100_2136_19,8230
XML100_2136_20,8174
XML100_2136_21,8049
XML100_2136_22,8676
XML100_2136_23,8248
XML100_2136_24,7989
XML100_2136_25,9011
XML100_2136_26,8090
XML100_2136_27,8322
XML100_2141_01,28629
XML100_2141_02,21748
XML100_2141_03,24271
XML100_2141_04,22586
XML100_2141_05,23733
XML100_2141_06,24239
XML100_2141_07,28340
XML100_2141_08,20204
XML100_2141_09,25220
XML100_2141_10,21815
XML100_2141_11,24706
XML100_2141_12,29128
XML100_2141_13,21185
XML100_2141_14,19817
XML100_2141_15,23369
XML100_2141_16,23939
XML100_2141_17,23654
XML100_2141_18,24251
XML100_2141_19,25092
XML100_2141_20,22163
XML100_2141_21,27066
XML100_2141_22,26267
XML100_2141_23,27923
XML100_2141_24,19646
XML100_2141_25,22131
XML100_2141_26,21073
XML100_2141_27,23428
XML100_2142_01,16150
XML100_2142_02,16064
XML100_2142_03,16625
XML100_2142_04,17756
XML100_2142_05,17475
XML100_2142_06,17115
XML100_2142_07,14664
XML100_2142_08,17749
XML100_2142_09,19483
XML100_2142_10,19798
XML100_2142_11,17114
XML100_2142_12,19953
XML100_2142_13,20619
XML100_2142_14,15843
XML100_2142_15,18083
XML100_2142_16,20606
XML100_2142_17,16359
XML100_2142_18,18332
XML100_2142_19,20805
XML100_2142_20,17542
XML100_2142_21,17274
XML100_2142_22,16409
XML100_2142_23,16752
XML100_2142_24,18414
XML100_2142_25,16792
XML100_2142_26,15685
XML100_2142_27,15317
XML100_2143_01,15503
XML100_2143_02,14437
XML100_2143_03,11548
XML100_2143_04,12777
XML100_2143_05,11444
XML100_2143_06,13862
XML100_2143_07,13881
XML100_2143_08,12488
XML100_2143_09,13612
XML100_2143_10,14405
XML100_2143_11,14959
XML100_2143_12,14073
XML100_2143_13,13271
XML100_2143_14,11916
XML100_2143_15,13276
XML100_2143_16,14158
XML100_2143_17,12575
XML100_2143_18,12136
XML100_2143_19,13187
XML100_2143_20,13113
XML100_2143_21,13326
XML100_2143_22,14197
XML100_2143_23,14590
XML100_2143_24,12863
XML100_2143_25,12590
XML100_2143_26,12232
XML100_2143_27,13621
XML100_2144_01,10845
XML100_2144_02,10558
XML100_2144_03,10397
XML100_2144_04,10332
XML100_2144_05,11154
XML100_2144_06,11057
XML100_2144_07,10904
XML100_2144_08,11345
XML100_2144_09,10356
XML100_2144_10,10541
XML100_2144_11,10990
XML100_2144_12,11589
XML100_2144_13,11388
XML100_2144_14,10633
XML100_2144_15,11719
XML100_2144_16,10903
XML100_2144_17,10804
XML100_2144_18,11018
XML100_2144_19,10536
XML100_2144_20,11495
XML100_2144_21,11974
XML100_2144_22,11876
XML100_2144_23,11547
XML100_2144_24,10798
XML100_2144_25,11949
XML100_2144_26,11261
XML100_2144_27,10099
XML100_2145_01,8881
XML100_2145_02,10225
XML100_2145_03,9884
XML100_2145_04,9706
XML100_2145_05,9995
XML100_2145_06,9230
XML100_2145_07,9812
XML100_2145_08,9640
XML100_2145_09,9275
XML100_2145_10,9444
XML100_2145_11,9899
XML100_2145_12,9274
XML100_2145_13,10704
XML100_2145_14,9463
XML100_2145_15,9231
XML100_2145_16,9571
XML100_2145_17,9040
XML100_2145_18,10019
XML100_2145_19,9541
XML100_2145_20,9701
XML100_2145_21,9026
XML100_2145_22,9115
XML100_2145_23,9447
XML100_2145_24,9960
XML100_2145_25,9509
XML100_2145_26,9602
XML100_2145_27,9513
XML100_2146_01,9072
XML100_2146_02,8340
XML100_2146_03,8190
XML100_2146_04,8522
XML100_2146_05,8472
XML100_2146_06,8456
XML100_2146_07,8424
XML100_2146_08,7928
XML100_2146_09,8420
XML100_2146_10,8748
XML100_2146_11,8997
XML100_2146_12,8682
XML100_2146_13,8367
XML100_2146_14,8460
XML100_2146_15,8388
XML100_2146_16,7746
XML100_2146_17,8373
XML100_2146_18,8033
XML100_2146_19,8309
XML100_2146_20,8592
XML100_2146_21,8219
XML100_2146_22,8793
XML100_2146_23,8535
XML100_2146_24,8628
XML100_2146_25,8140
XML100_2146_26,7936
XML100_2146_27,8196
XML100_2151_01,26132
XML100_2151_02,24182
XML100_2151_03,26456
XML100_2151_04,29182
XML100_2151_05,21102
XML100_2151_06,27841
XML100_2151_07,26419
XML100_2151_08,25853
XML100_2151_09,28067
XML100_2151_10,28386
XML100_2151_11,29501
XML100_2151_12,25391
XML100_2151_13,26499
XML100_2151_14,24350
XML100_2151_15,26467
XML100_2151_16,22250
XML100_2151_17,21365
XML100_2151_18,24353
XML100_2151_19,28206
XML100_2151_20,29139
XML100_2151_21,31516
XML100_2151_22,23025
XML100_2151_23,25407
XML100_2151_24,23574
XML100_2151_25,24729
XML100_2151_26,21561
XML100_2151_27,29573
XML100_2152_01,16509
XML100_2152_02,16186
XML100_2152_03,17057
XML100_2152_04,14759
XML100_2152_05,19924
XML100_2152_06,16018
XML100_2152_07,18408
XML100_2152_08,15633
XML100_2152_09,16899
XML100_2152_10,17355
XML100_2152_11,15629
XML100_2152_12,15675
XML100_2152_13,20271
XML100_2152_14,15755
XML100_2152_15,18960
XML100_2152_16,18376
XML100_2152_17,17922
XML100_2152_18,15930
XML100_2152_19,15565
XML100_2152_20,19681
XML100_2152_21,19562
XML100_2152_22,20409
XML100_2152_23,19115
XML100_2152_24,15664
XML100_2152_25,17585
XML100_2152_26,16316
XML100_2152_27,15138
XML100_2153_01,14728
XML100_2153_02,11988
XML100_2153_03,14623
XML100_2153_04,12196
XML100_2153_05,12125
XML100_2153_06,13297
XML100_2153_07,12434
XML100_2153_08,11310
XML100_2153_09,13833
XML100_2153_10,12877
XML100_2153_11,15250
XML100_2153_12,11829
XML100_2153_13,13991
XML100_2153_14,13929
XML100_2153_15,13519
XML100_2153_16,13072
XML100_2153_17,13929
XML100_2153_18,12528
XML100_2153_19,14143
XML100_2153_20,12223
XML100_2153_21,12114
XML100_2153_22,13422
XML100_2153_23,13432
XML100_2153_24,12488
XML100_2153_25,13113
XML100_2153_26,13835
XML100_2153_27,15008
XML100_2154_01,11216
XML100_2154_02,11001
XML100_2154_03,10919
XML100_2154_04,10942
XML100_2154_05,10758
XML100_2154_06,11067
XML100_2154_07,11259
XML100_2154_08,11306
XML100_2154_09,11193
XML100_2154_10,10710
XML100_2154_11,10536
XML100_2154_12,10668
XML100_2154_13,11269
XML100_2154_14,11509
XML100_2154_15,10892
XML100_2154_16,11965
XML100_2154_17,11583
XML100_2154_18,10512
XML100_2154_19,10184
XML100_2154_20,11009
XML100_2154_21,11004
XML100_2154_22,11249
XML100_2154_23,11484
XML100_2154_24,10374
XML100_2154_25,10762
XML100_2154_26,12087
XML100_2154_27,10258
XML100_2155_01,10140
XML100_2155_02,9602
XML100_2155_03,8994
XML100_2155_04,9409
XML100_2155_05,9517
XML100_2155_06,9916
XML100_2155_07,9090
XML100_2155_08,9230
XML100_2155_09,9353
XML100_2155_10,9220
XML100_2155_11,9596
XML100_2155_12,8988
XML100_2155_13,8923
XML100_2155_14,9898
XML100_2155_15,9828
XML100_2155_16,9388
XML100_2155_17,9406
XML100_2155_18,9429
XML100_2155_19,9975
XML100_2155_20,9666
XML100_2155_21,9353
XML100_2155_22,9291
XML100_2155_23,9542
XML100_2155_24,9390
XML100_2155_25,9481
XML100_2155_26,9766
XML100_2155_27,9315
XML100_2156_01,8448
XML100_2156_02,8336
XML100_2156_03,8346
XML100_2156_04,8314
XML100_2156_05,8127
XML100_2156_06,8664
XML100_2156_07,8120
XML100_2156_08,8308
XML100_2156_09,8365
XML100_2156_10,8220
XML100_2156_11,9110
XML100_2156_12,8196
XML100_2156_13,8591
XML100_2156_14,8680
XML100_2156_15,9028
XML100_2156_16,8352
XML100_2156_17,8633
XML100_2156_18,7978
XML100_2156_19,8245
XML100_2156_20,8801
XML100_2156_21,8077
XML100_2156_22,8761
XML100_2156_23,8091
XML100_2156_24,8742
XML100_2156_25,8782
XML100_2156_26,7879
XML100_2156_27,8197
XML100_2161_01,21680
XML100_2161_02,21160
XML100_2161_03,27980
XML100_2161_04,21444
XML100_2161_05,22552
XML100_2161_06,23559
XML100_2161_07,32062
XML100_2161_08,31457
XML100_2161_09,31326
XML100_2161_10,20875
XML100_2161_11,25023
XML100_2161_12,20857
XML100_2161_13,24642
XML100_2161_14,20925
XML100_2161_15,27490
XML100_2161_16,24116
XML100_2161_17,20006
XML100_2161_18,23666
XML100_2161_19,23347
XML100_2161_20,20940
XML100_2161_21,21042
XML100_2161_22,24917
XML100_2161_23,22646
XML100_2161_24,26877
XML100_2161_25,26189
XML100_2161_26,21626
XML100_2161_27,28021
XML100_2162_01,15878
XML100_2162_02,15889
XML100_2162_03,17823
XML100_2162_04,15235
XML100_2162_05,15607
XML100_2162_06,14939
XML100_2162_07,18312
XML100_2162_08,17678
XML100_2162_09,18125
XML100_2162_10,18167
XML100_2162_11,17883
XML100_2162_12,17503
XML100_2162_13,16827
XML100_2162_14,16237
XML100_2162_15,16873
XML100_2162_16,20682
XML100_2162_17,16214
XML100_2162_18,15337
XML100_2162_19,18589
XML100_2162_20,17945
XML100_2162_21,19800
XML100_2162_22,19011
XML100_2162_23,19467
XML100_2162_24,20450
XML100_2162_25,16337
XML100_2162_26,14770
XML100_2162_27,17942
XML100_2163_01,13668
XML100_2163_02,14185
XML100_2163_03,12725
XML100_2163_04,12285
XML100_2163_05,15389
XML100_2163_06,14078
XML100_2163_07,14559
XML100_2163_08,13775
XML100_2163_09,12158
XML100_2163_10,13538
XML100_2163_11,13360
XML100_2163_12,15673
XML100_2163_13,11918
XML100_2163_14,12993
XML100_2163_15,15373
XML100_2163_16,14595
XML100_2163_17,12869
XML100_2163_18,13505
XML100_2163_19,14178
XML100_2163_20,13115
XML100_2163_21,13152
XML100_2163_22,12711
XML100_2163_23,11975
XML100_2163_24,12810
XML100_2163_25,14484
XML100_2163_26,12137
XML100_2163_27,13234
XML100_2164_01,11031
XML100_2164_02,10324
XML100_2164_03,10951
XML100_2164_04,10310
XML100_2164_05,10815
XML100_2164_06,10656
XML100_2164_07,11137
XML100_2164_08,12087
XML100_2164_09,12356
XML100_2164_10,11677
XML100_2164_11,10657
XML100_2164_12,11148
XML100_2164_13,10755
XML100_2164_14,10571
XML100_2164_15,10970
XML100_2164_16,10579
XML100_2164_17,11989
XML100_2164_18,10956
XML100_2164_19,10705
XML100_2164_20,11102
XML100_2164_21,10493
XML100_2164_22,11654
XML100_2164_23,11207
XML100_2164_24,10489
XML100_2164_25,10462
XML100_2164_26,10777
XML100_2164_27,11386
XML100_2165_01,10115
XML100_2165_02,9887
XML100_2165_03,9053
XML100_2165_04,10308
XML100_2165_05,10783
XML100_2165_06,9371
XML100_2165_07,9886
XML100_2165_08,10431
XML100_2165_09,9352
XML100_2165_10,9796
XML100_2165_11,8912
XML100_2165_12,9924
XML100_2165_13,9730
XML100_2165_14,9869
XML100_2165_15,9377
XML100_2165_16,9927
XML100_2165_17,9757
XML100_2165_18,9822
XML100_2165_19,9626
XML100_2165_20,9238
XML100_2165_21,9192
XML100_2165_22,9349
XML100_2165_23,9528
XML100_2165_24,9837
XML100_2165_25,10742
XML100_2165_26,10520
XML100_2165_27,9193
XML100_2166_01,8099
XML100_2166_02,8947
XML100_2166_03,8824
XML100_2166_04,8500
XML100_2166_05,7996
XML100_2166_06,8502
XML100_2166_07,8819
XML100_2166_08,8581
XML100_2166_09,8131
XML100_2166_10,7889
XML100_2166_11,8346
XML100_2166_12,8084
XML100_2166_13,8871
XML100_2166_14,8224
XML100_2166_15,8650
XML100_2166_16,8217
XML100_2166_17,8324
XML100_2166_18,9090
XML100_2166_19,8856
XML100_2166_20,8966
XML100_2166_21,8874
XML100_2166_22,8506
XML100_2166_23,8230
XML100_2166_24,8438
XML100_2166_25,8946
XML100_2166_26,8744
XML100_2166_27,8414
XML100_2171_01,28977
XML100_2171_02,25356
XML100_2171_03,34275
XML100_2171_04,23575
XML100_2171_05,26545
XML100_2171_06,26239
XML100_2171_07,31065
XML100_2171_08,24351
XML100_2171_09,30315
XML100_2171_10,29487
XML100_2171_11,26128
XML100_2171_12,27518
XML100_2171_13,29664
XML100_2171_14,26218
XML100_2171_15,33596
XML100_2171_16,23905
XML100_2171_17,23871
XML100_2171_18,33671
XML100_2171_19,23555
XML100_2171_20,22090
XML100_2171_21,28196
XML100_2171_22,28202
XML100_2171_23,28218
XML100_2171_24,25999
XML100_2171_25,28722
XML100_2171_26,26291
XML100_2171_27,29115
XML100_2172_01,16647
XML100_2172_02,18946
XML100_2172_03,17708
XML100_2172_04,16998
XML100_2172_05,20957
XML100_2172_06,18025
XML100_2172_07,22195
XML100_2172_08,16350
XML100_2172_09,19285
XML100_2172_10,17159
XML100_2172_11,14217
XML100_2172_12,20239
XML100_2172_13,15893
XML100_2172_14,19047
XML100_2172_15,15188
XML100_2172_16,14520
XML100_2172_17,21423
XML100_2172_18,16583
XML100_2172_19,19851
XML100_2172_20,15113
XML100_2172_21,19303
XML100_2172_22,14738
XML100_2172_23,21599
XML100_2172_24,20993
XML100_2172_25,17655
XML100_2172_26,16694
XML100_2172_27,17504
XML100_2173_01,12267
XML100_2173_02,12501
XML100_2173_03,13051
XML100_2173_04,12177
XML100_2173_05,14196
XML100_2173_06,13159
XML100_2173_07,11610
XML100_2173_08,12857
XML100_2173_09,12681
XML100_2173_10,12184
XML100_2173_11,14065
XML100_2173_12,13356
XML100_2173_13,11487
XML100_2173_14,13078
XML100_2173_15,12994
XML100_2173_16,12314
